,movieId,TITLE,TMDB_SCORE,IMDB_SCORE,TOTAL_RATINGS,FEATURED CREW,TOP BILLED CAST,ORIGINAL LANGUAGE,RUN TIME,GENRE,BUDGET,REVENUE
2569,3202,Even Dwarfs Started Small,65,7.1,"4,605","[(Werner Herzog, 6818, Director, Screenplay)]","[(Helmut DÃ¶ring, 70870, HombrÃ©), (Paul Glauer, 70871, Erzieher), (Gisela Hertwig, 70872, Pobrecita), (Hertel Minkner, 70873, Chicklets), (Gertrud Piccini, 1578737, Piccini)]",German,1h36m,"[Comedy, Drama]","$200,000.00 ",-
2570,3203,Dead Calm,66,6.8,"31,701","[(Charles Williams, 65432, Writer), (Phillip Noyce, 13015, Director), (Terry Hayes, 11452, Writer)]","[(Nicole Kidman, 2227, Rae Ingram), (Sam Neill, 4783, John Ingram), (Billy Zane, 1954, Hughie Warriner), (George Shevtsov, 148899, Doctor), (Rod Mullinar, 75397, Russell Bellows)]",English,1h36m,"[Crime, Thriller, Horror, Drama]","$10,000,000.00 ","$7,825,000.00 "
2571,3204,The Boys from Brazil,66,7,"22,126","[(Heywood Gould, 53387, Screenplay), (Franklin J. Schaffner, 13265, Director), (Ira Levin, 13019, Novel)]","[(Gregory Peck, 8487, Dr. Josef Mengele), (Laurence Olivier, 3359, Ezra Lieberman), (James Mason, 2091, Eduard Seibert), (Lilli Palmer, 27932, Esther Lieberman), (Uta Hagen, 93051, Frieda Maloney)]",English,2h5m,"[Horror, Drama, Thriller, Science Fiction]","$12,000,000 ","$19,000,000 "
2572,3205,Black Sunday,73,7.3,"10,814","[(Mario Bava, 25826, Director, Writer), (Ennio De Concini, 25316, Writer), (Marcello Coscia, 23359, Screenplay), (Mario Serandrei, 15132, Screenplay)]","[(Barbara Steele, 5685, Katia Vajda / Princess Asa Vajda), (John Richardson, 31545, Dr. Andre Gorobec), (Ivo Garrani, 84251, Prince Vajda), (Arturo Dominici, 98485, Igor Javutich / Javuto), (Enrico Olivieri, 98486, Prince Constantine Vajda)]",Italian,1h27m,[Horror],-,-
2573,3206,Against All Odds,57,5.9,"8,753","[(Eric Hughes, 1294154, Writer), (Taylor Hackford, 18596, Director), (Daniel Mainwaring, 10147, Writer)]","[(Jeff Bridges, 1229, Terry Brogan), (Rachel Ward, 36042, Jessie Wyler), (James Woods, 4512, Jake Wise), (Alex Karras, 73234, Hank Sully), (Jane Greer, 10159, Mrs. Wyler)]",English,2h8m,"[Action, Adventure, Crime, Drama, Mystery, Romance, Thriller]","$13,000,000 ","$25,100,000 "
2574,3207,The Snows of Kilimanjaro,61,6.2,"3,942","[(Ernest Hemingway, 38233, Novel), (Henry King, 37362, Director), (Casey Robinson, 4509, Screenplay)]","[(Gregory Peck, 8487, Harry Street), (Susan Hayward, 30124, Helen Street), (Ava Gardner, 25787, Cynthia Green), (Hildegard Knef, 14168, Countess Liz), (Leo G. Carroll, 2642, Uncle Bill Swift)]",English,1h57m,"[Action, Adventure, Drama, Romance]",-,"$18,050,000,"
2575,3208,National Lampoon's Loaded Weapon 1,57,6.1,"39,673","[(Gene Quintano, 56953, Director, Screenplay), (Tori Tellem, 1906191, Story), (Don Holley, 58276, Screenplay)]","[(Emilio Estevez, 2880, Sgt. Jack Colt), (Samuel L. Jackson, 2231, Sgt. Wes Luger), (Jon Lovitz, 16165, Becker), (Tim Curry, 13472, Mr. Jigsaw), (Kathy Ireland, 58277, Miss Destiny Demeanor)]",English,1h24m,"[Comedy, Crime, Action]","$8,200,000 ","$27,979,400 "
2576,3210,Fast Times at Ridgemont High,69,7.2,"78,384","[(Cameron Crowe, 11649, Novel, Screenplay), (Amy Heckerling, 57434, Director)]","[(Sean Penn, 2228, Jeff Spicoli), (Jennifer Jason Leigh, 10431, Stacy Hamilton), (Judge Reinhold, 777, Brad Hamilton), (Phoebe Cates, 16171, Linda Barrett), (Brian Backer, 118946, Mark 'Rat' Ratner)]",English,1h30m,[Comedy],"$4,500,000.00 ","$27,092,880.00 "
2577,3211,A Cry in the Dark,65,6.9,"7,699","[(Fred Schepisi, 64061, Director, Screenplay), (John Bryson, 1137484, Novel), (Robert Caswell, 86299, Screenplay)]","[(Meryl Streep, 5064, Lindy Chamberlain), (Sam Neill, 4783, Michael Chamberlain), (Dale Reeves, 1137477, Aidan, 6 years), (David Hoflin, 199316, Aidan, 8 years), (Jason Reason, 1137478, Aidan, 11 years)]",English,2h0m,[Drama],"$15,000,000.00 ","$6,908,797.00 "
2578,3213,Batman: Mask of the Phantasm,75,7.9,"34,011","[(Paul Dini, 1211813, Screenplay), (Martin Pasko, 1213960, Screenplay), (Michael Reaves, 34938, Writer), (Eric Radomski, 35270, Director), (Bruce Timm, 34934, Director), (Alan Burnett, 34936, Screenplay)]","[(Kevin Conroy, 34947, Batman / Bruce Wayne (voice)), (Mark Hamill, 2, The Joker (voice)), (Dana Delany, 65002, Andrea Beaumont (voice)), (Hart Bochner, 7678, Arthur Reeves (voice)), (Abe Vigoda, 3093, Salvatore Valestra (voice))]",English,1h16m,"[Action, Adventure, Animation, Family]","$6,000,000.00 ","$5,617,391.00 "
2579,3214,American Flyers,61,6.4,"4,907","[(Steve Tesich, 69002, Screenplay), (John Badham, 12840, Director)]","[(Kevin Costner, 1269, Marcus Sommers), (David Marshall Grant, 24535, David), (Rae Dawn Chong, 13312, Sarah), (Alexandra Paul, 55567, Becky)]",English,1h53m,[Drama],-,"$1,400,000.00 "
2580,3216,Vampyros Lesbos,56,5.5,"3,527","[(JesÃºs Franco, 30956, Director, Screenplay), (Anne SettimÃ_, 100729, Screenplay), (Jaime ChÃ¡varri, 37613, Screenplay)]","[(Soledad Miranda, 44409, Countess Nadine Carody), (Ewa StrÃ¶mberg, 44423, Linda Westinghouse), (Dennis Price, 30766, Dr. Alwin Seward), (Paul MÃ_ller, 101549, Dr. Steiner), (Heidrun Kussin, 100732, Agra)]",Spanish,1h29m,[Horror],-,-
2581,3217,A Star Is Born,64,7.6,"5,793","[(Robert Carson, 30522, Screenplay, Story), (William A. Wellman, 14643, Director, Story), (Alan Campbell, 30521, Screenplay), (Dorothy Parker, 30520, Screenplay)]","[(Janet Gaynor, 9088, Esther Blodgett aka Vicki Lester), (Fredric March, 13576, Norman Maine), (Adolphe Menjou, 14563, Oliver Niles), (May Robson, 13816, Grandmother Lettie Blodgett), (Andy Devine, 14966, Daniel 'Danny' McGuire)]",English,1h51m,[Drama],"$1,173,639 ","$4,360,000 "
2582,3218,Poison,64,6.5,"2,774","[(Todd Haynes, 16863, Director, Writer), (Jean Genet, 115467, Writer)]","[(Edith Meeks, 139211, Felicia Beacon), (Millie White, 139212, Millie Sklar), (Buck Smith, 139213, Gregory Lazar), (Anne Giotta , 550672, Evelyn McAlpert), (John Leguizamo, 5723, Chancho)]",English,1h25m,"[Drama, Horror, Science Fiction]","$250,000.00 ","$609,524.00 "
2583,3219,Pacific Heights,60,6.4,"15,260","[(Daniel Pyne, 29378, Author), (John Schlesinger, 19304, Director)]","[(Melanie Griffith, 29369, Patty Palmer), (Matthew Modine, 8654, Drake Goodman), (Michael Keaton, 2232, Carter Hayes), (Mako, 10134, Toshio Watanabe), (Nobu McCarthy, 29381, Mira Watanabe)]",English,1h42m,"[Crime, Thriller]","$18,000,000 ","$29,381,956.00 "
2584,3221,The Draughtsman's Contract,69,7.3,"7,594","[(Peter Greenaway, 30309, Director, Screenplay)]","[(Anthony Higgins, 660, Mr. Neville), (Janet Suzman, 67026, Virginia Herbert), (Dave Hill, 20246, Herbert), (Anne-Louise Lambert, 67027, Sarah Talmann), (Hugh Fraser, 67028, Mr. Talmann)]",English,1h43m,"[Comedy, Mystery, Romance]","Â£320,000",-
2585,3223,A Zed & Two Noughts,70,7.5,"5,366","[(Peter Greenaway, 30309, Director, Writer)]","[(Frances Barber, 47644, Venus de Milo), (Joss Ackland, 14324, Van Hoyten), (Brian Deacon, 107241, Oswald Deuce), (Eric Deacon, 142081, Oliver Deuce), (Geoffrey Palmer, 10746, Fallast)]",English,1h55m,"[Comedy, Drama]",-,-
2586,3224,Woman in the Dunes,81,8.5,"13,078","[(KÃ´bÃ´ Abe, 96807, Novel, Screenplay), (Hiroshi Teshigahara, 96801, Director)]","[(Eiji Okada, 25466, Niki Jumpei), (Kyoko Kishida, 94188, The Woman), (GinzÃ´ Sekiguchi, 96806, ), (KÃ´ji Mitsui, 96804, ), (Sen Yano, 96805, )]",Japanese,2h27m,"[Drama, Thriller]",-,-
2587,3225,Down to You,50,4.9,"12,947","[(Kris Isacsson, 65627, Director, Novel, Screenplay)]","[(Freddie Prinze Jr., 33260, Alfred 'Al' Connelly), (Julia Stiles, 12041, Imogen), (Selma Blair, 11826, Cyrus), (Shawn Hatosy, 52647, Eddie Hicks), (Zak Orth, 6212, Monk Jablonski)]",English,1h31m,"[Comedy, Drama, Family, Romance]","$9,000,000.00 ","$20,035,310,"
2588,3232,Seven Chances,74,8,"7,115","[(David Belasco, 144010, Author), (Joseph A. Mitchell, 10519, Screenplay), (Jean C. Havez, 10518, Screenplay), (Clyde Bruckman, 10517, Screenplay), (Buster Keaton, 8635, Director)]","[(Buster Keaton, 8635, James 'Jimmie' Shannon), (T. Roy Barnes, 99377, His partner Billy Meekin), (Snitz Edwards, 14488, His lawyer), (Ruth Dwyer, 144011, His girl Mary Jones), (Frances Raymond, 144012, Her mother Mrs Jones (as Frankie Raymond))]",English,0h56m,"[Comedy, Romance]",-,"$210,748,"
2589,3235,Where the Buffalo Roam,61,6.7,"10,042","[(John Kaye, 82394, Screenplay), (Hunter S. Thompson, 19724, Story), (Art Linson, 1254, Director)]","[(Bill Murray, 1532, Dr. Hunter S. Thompson), (Peter Boyle, 1039, Carl Lazlo, Esq.), (Bruno Kirby, 9257, Marty Lewis), (Rene Auberjonois, 9807, Harris), (R.G. Armstrong, 1107, Judge Simpson)]",English,1h36m,"[Comedy, Drama]",-,"$6,659,377.00 "
2590,3238,Eye of the Beholder,52,4.9,"13,720","[(Stephan Elliott, 27889, Director, Screenplay), (Marc Behm, 29496, Writer)]","[(Ewan McGregor, 3061, Stephen Wilson), (Ashley Judd, 15852, Joanna Eris), (Patrick Bergin, 29459, Alex Leonard), (k.d. lang, 108988, Hilary), (GeneviÃ¨ve Bujold, 35341, Dr. Brault)]",English,1h49m,"[Drama, Mystery, Thriller]","$15,000,000.00 ","$16,459,004,"
2591,3239,Isn't She Great,46,5.4,"2,076","[(Andrew Bergman, 41550, Director), (Paul Rudnick, 32588, Screenplay)]","[(Bette Midler, 73931, Jacqueline Susann), (Nathan Lane, 78729, Irving Mansfield), (Stockard Channing, 8893, Florence Maybelle), (David Hyde Pierce, 11076, Michael Hastings), (John Cleese, 8930, Henry Marcus)]",German,1h35m,"[Comedy, Drama]","$36,000,000.00 ","$3,003,296.00 "
2592,3240,The Big Tease,60,6.3,"2,191","[(Craig Ferguson, 24264, Writer), (Kevin Allen, 36083, Director), (Sacha Gervasi, 8686, Writer)]","[(Craig Ferguson, 24264, Crawford Mackenzie), (David Rasche, 33533, Stig), (Mary McCormack, 1980, Monique), (Donal Logue, 10825, Eamonn), (Nina Siemaszko, 42133, Betty Fuego)]",English,1h27m,"[Comedy, Foreign]","$4,000,000 ","$185,577,"
2593,3241,The Cup,59,6.9,"2,697","[(Khyentse Norbu, 115309, Director, Writer)]","[(Orgyen Tobgyal, 116289, Geko), (Neten Chokling, 233102, Lodo), (Jamyang Lodro, 116291, Orgyen), (Lama Chonjor, 1189229, Abbot), (Lama Godhi, 1189230, Old Lama)]",Tibetan,1h33m,[Comedy],-,"$1,067,773,"
2594,3243,Encino Man,56,5.7,"32,275","[(Shawn Schepps, 65001, Screenplay), (Les Mayfield, 56911, Director)]","[(Sean Astin, 1328, Dave Morgan), (Brendan Fraser, 18269, Link), (Pauly Shore, 64998, Stoney Brown), (Megan Ward, 64999, Robyn Sweeney), (Robin Tunney, 17346, Ella)]",English,1h28m,"[Comedy, Family]","$7,000,000 ","$40,693,477.00 "
2595,3244,The Goodbye Girl,73,7.4,"10,234","[(Neil Simon, 584535, Writer), (Herbert Ross, 18378, Director)]","[(Richard Dreyfuss, 3037, Elliot Garfield), (Marsha Mason, 19131, Paula McFadden), (Quinn Cummings, 77224, Lucy McFadden), (Paul Benedict, 41243, Mark), (Barbara Rhoades, 77225, Donna)]",English,1h51m,"[Comedy, Romance]",-,"$102,000,000.00 "
2596,3245,I Am Cuba,80,8,"6,580","[(Yevgeni Yevtushenko, 108770, Writer), (Enrique Pineda Barnet, 108769, Writer), (Mikhail Kalatozov, 108764, Director)]","[(Sergio Corrieri, 108773, Alberto), (Luz MarÃ_a Collazo, 1293290, Maria / Betty), (JosÃ© Gallardo, 1293291, Pedro), (Jean Bouise, 2168, Jim), (RaÃºl GarcÃ_a, 1060325, Enrique)]",Spanish,2h21m,[Drama],-,"$160,697 "
2597,3246,Malcolm X,73,7.7,"69,736","[(Spike Lee, 5281, Director, Screenplay), (Arnold Perl, 19743, Screenplay)]","[(Denzel Washington, 5292, Malcolm X), (Angela Bassett, 9780, Dr. Betty Shabazz), (Albert Hall, 8354, Baines), (Al Freeman, Jr., 19739, Elijah Muhammad), (Delroy Lindo, 18792, West Indian Archie)]",English,3h22m,"[Drama, History]","$34,000,000.00 ","$48,169,908.00 "
2598,3247,Sister Act,65,6.3,"71,572","[(Joseph Howard, 20621, Screenplay), (Emile Ardolino, 716, Director)]","[(Whoopi Goldberg, 2395, Deloris Van Cartier/Sister Mary Clarence), (Maggie Smith, 10978, Mother Superior), (Kathy Najimy, 11074, Sister Mary Patrick), (Wendy Makkena, 20623, Sister Mary Robert), (Mary Wickes, 20624, Sister Mary Lazarus)]",English,1h40m,"[Music, Comedy]","$31,000,000.00 ","$231,605,150.00 "
2599,3248,Sister Act 2: Back in the Habit,60,5.4,"39,891","[(Jim Cruickshank, 27445, Screenplay), (James Orr, 27444, Screenplay), (Judi Ann Mason, 170263, Screenplay), (Bill Duke, 1103, Director)]","[(Whoopi Goldberg, 2395, Deloris Van Cartier), (Kathy Najimy, 11074, Sister Mary Patrick), (James Coburn, 5563, Mr. Crisp), (Barnard Hughes, 2549, Father Maurice), (Mary Wickes, 20624, Sister Mary Lazarus)]",English,1h47m,"[Music, Comedy]","$38,000,000.00 ","$57,319,029.00 "
2600,3249,The Hand that Rocks the Cradle,65,6.6,"32,168","[(Amanda Silver, 67803, Screenplay), (Curtis Hanson, 323, Director)]","[(Annabella Sciorra, 18750, Claire Bartel), (Rebecca De Mornay, 28412, Mrs. Mott / Peyton Flanders), (Matt McCoy, 42206, Michael Bartel), (Ernie Hudson, 8874, Solomon), (Madeline Zima, 84613, Emma Bartel)]",English,1h50m,"[Drama, Thriller]","$11,700,000.00 ","$88,036,683.00 "
2601,3250,Alive,67,7.1,"42,599","[(Piers Paul Read, 52417, Novel), (John Patrick Shanley, 26095, Screenplay), (Frank Marshall, 664, Director)]","[(Ethan Hawke, 569, Nando Parrado), (Vincent Spano, 147119, Antonio Balbi), (Josh Hamilton, 52419, Roberto Canessa), (Bruce Ramsay, 7039, Carlitos PÃ¡ez), (John Newton, 52420, Antonio VizintÃ_n)]",English,2h0m,"[Action, Adventure, Drama, Thriller]","$32,000,000.00 ","$36,733,909.00 "
2602,3251,Agnes of God,63,6.6,"5,828","[(John Pielmeier, 25736, Screenplay), (Norman Jewison, 13563, Director)]","[(Jane Fonda, 6352, Dr. Martha Livingston), (Anne Bancroft, 10774, Mother Miriam Ruth), (Meg Tilly, 39117, Sister Agnes), (Anne Pitoniak, 38691, Dr. Livingston's Mother), (Winston Rekert, 92461, Det. Larry Langevin)]",English,1h38m,"[Drama, Mystery]",-,"$25,627,836,"
2603,3252,Scent of a Woman,73,8,"212,351","[(Dino Risi, 57641, Characters), (Ruggero Maccari, 31892, Characters), (Giovanni Arpino, 57640, Novel), (Bo Goldman, 4181, Screenplay), (Martin Brest, 769, Director)]","[(Al Pacino, 1158, Lieutenant Colonel Frank Slade), (Chris O'Donnell, 5577, Charlie Simms), (James Rebhorn, 8986, Mr. Trask), (Gabrielle Anwar, 5503, Donna), (Philip Seymour Hoffman, 1233, George Willis, Jr.)]",English,2h37m,[Drama],"$31,000,000.00 ","$134,095,253.00 "
2604,3253,Wayne's World,65,7,"123,559","[(Mike Myers, 12073, Author, Characters), (Terry Turner, 56157, Author), (Bonnie Turner, 56156, Author), (Penelope Spheeris, 58448, Director)]","[(Mike Myers, 12073, Wayne Campbell), (Dana Carvey, 56159, Garth Algar), (Rob Lowe, 2879, Benjamin Kane), (Tia Carrere, 13445, Cassandra), (Lara Flynn Boyle, 6684, Stacy)]",English,1h34m,"[Music, Comedy]","$20,000,000.00 ","$121,697,323.00 "
2605,3254,Wayne's World 2,58,6.1,"67,045","[(Stephen Surjik, 56155, Director), (Terry Turner, 56157, Screenplay), (Bonnie Turner, 56156, Screenplay), (Mike Myers, 12073, Screenplay)]","[(Mike Myers, 12073, Wayne Campbell), (Dana Carvey, 56159, Garth Algar), (Christopher Walken, 4690, Bobby Cahn), (Tia Carrere, 13445, Cassandra Wong), (Chris Farley, 58198, Milton)]",English,1h35m,"[Music, Comedy]","$40,000,000 ","$47,965,000.00 "
2606,3255,A League of Their Own,68,7.2,"77,685","[(Babaloo Mandel, 27519, Screenplay), (Lowell Ganz, 27518, Screenplay), (Penny Marshall, 14911, Director)]","[(Tom Hanks, 31, Jimmy Dugan), (Geena Davis, 16935, Dottie Hinson), (Madonna, 3125, Mae Mordabito), (Lori Petty, 15309, Kit Keller), (Jon Lovitz, 16165, Ernie Capadino)]",English,2h8m,[Comedy],"$40,000,000.00 ","$132,440,069.00 "
2607,3256,Patriot Games,64,6.9,"87,320","[(Donald Stewart, 59906, Screenplay), (Tom Clancy, 38568, Author), (W. Peter Iliff, 15304, Screenplay), (Phillip Noyce, 13015, Director)]","[(Harrison Ford, 3, Jack Ryan), (Anne Archer, 10427, Dr. Caroline ""Cathy"" Ryan), (Patrick Bergin, 29459, Kevin O'Donnell), (Thora Birch, 2155, Sally Ryan), (James Fox, 1292, Lord William Holmes)]",English,1h57m,"[Drama, Action, Thriller, Crime]","$45,000,000.00 ","$178,051,587.00 "
2608,3257,The Bodyguard,62,6.2,"99,014","[(Mick Jackson, 8843, Director), (Lawrence Kasdan, 8844, Screenplay)]","[(Whitney Houston, 8851, Rachel Marron), (Kevin Costner, 1269, Frank Farmer), (Michele Lamar Richards, 8852, Nicki Marron), (Ralph Waite, 8853, Herb Farmer), (Gary Kemp, 7042, Sy Spector)]",English,2h9m,"[Thriller, Action, Drama, Music, Romance]","$25,000,000.00 ","$411,006,740.00 "
2609,3258,Death Becomes Her,64,6.5,"86,565","[(Martin Donovan, 1495632, Writer), (David Koepp, 508, Author), (Robert Zemeckis, 24, Director)]","[(Meryl Streep, 5064, Madeline Ashton), (Bruce Willis, 62, Dr. Ernest Menville), (Goldie Hawn, 18892, Helen Sharp), (Isabella Rossellini, 6588, Lisle von Rhoman), (Ian Ogilvy, 51755, Chagall)]",English,1h44m,"[Comedy, Fantasy, Horror]","$55,000,000.00 ","$149,022,650.00 "
2610,3259,Far and Away,63,6.5,"51,304","[(Ron Howard, 6159, Director, Screenplay), (Bob Dolman, 12648, Screenplay)]","[(Tom Cruise, 500, Joseph Donnelly), (Nicole Kidman, 2227, Shannon Christie), (Thomas Gibson, 13638, Stephen Chase), (Robert Prosky, 10360, Daniel Christie), (Barbara Babcock, 15746, Nora Christie)]",English,2h20m,"[Adventure, Drama, Romance, Western]","$60,000,000.00 ","$137,783,840.00 "
2611,3260,Howards End,70,7.5,"23,315","[(Ruth Prawer Jhabvala, 54443, Screenplay), (E.M. Forster, 54442, Novel), (James Ivory, 54441, Director)]","[(Emma Thompson, 7056, Margaret Schlegel), (Helena Bonham Carter, 1283, Helen Schlegel), (Anthony Hopkins, 4173, Henry J. Wilcox), (Samuel West, 54447, Leonard Bast), (Vanessa Redgrave, 13333, Ruth Wilcox)]",English,2h20m,"[Drama, Romance]",-,"$25,966,555.00 "
2612,3261,Singles,66,6.7,"24,353","[(Cameron Crowe, 11649, Director, Screenplay)]","[(Bridget Fonda, 2233, Janet Livermore), (Campbell Scott, 55152, Steve Dunne), (Kyra Sedgwick, 26467, Linda Powell), (Sheila Kelley, 68109, Debbie Hunt), (Jim True-Frost, 108717, David Bailey)]",English,1h39m,"[Comedy, Drama, Romance]",-,"$18,472,850.00 "
2613,3262,Twin Peaks: Fire Walk with Me,73,7.2,"68,485","[(David Lynch, 5602, Author, Director), (Robert Engels, 15797, Author)]","[(Sheryl Lee, 6726, Laura Palmer), (Ray Wise, 6719, Leland Palmer), (MÃ_dchen Amick, 6714, Shelly Johnson), (Dana Ashbrook, 6715, Bobby Briggs), (James Marshall, 6717, James Hurley)]",English,2h14m,"[Drama, Mystery]","$10,000,000.00 ","$4,160,851.00 "
2614,3263,White Men Can't Jump,63,6.7,"63,560","[(Ron Shelton, 4037, Director, Screenplay)]","[(Wesley Snipes, 10814, Sidney Deane), (Woody Harrelson, 57755, Billy Hoyle), (Rosie Perez, 4810, Gloria Clement), (Tyra Ferrell, 9782, Rhonda Deane), (Cylk Cozart, 56040, Robert)]",English,1h55m,"[Comedy, Drama]",-,"$90,753,806.00 "
2615,3264,Buffy the Vampire Slayer,53,5.6,"34,491","[(Fran Rubel Kuzui, 64170, Director), (Joss Whedon, 12891, Screenplay)]","[(Kristy Swanson, 56128, Buffy Summers), (Donald Sutherland, 55636, Merrick Jamison-Smythe), (Paul Reubens, 5129, Amilyn), (Rutger Hauer, 585, Lothos), (Luke Perry, 8395, Oliver Pike)]",English,1h26m,"[Action, Comedy, Horror]","$7,000,000.00 ","$16,624,456.00 "
2616,3265,Hard Boiled,75,7.9,"41,014","[(John Woo, 11401, Author, Director), (Gordon Chan, 64901, Screenplay), (Barry Wong, 62412, Screenplay)]","[(Chow Yun-fat, 1619, Insp. 'Tequila' Yuen), (Tony Leung Chiu-Wai, 1337, Alan), (Anthony Wong, 66717, Johnny Wong), (Teresa Mo, 70590, Teresa Chang), (Philip Chan Yan-Kin, 70591, Supt. Pang)]",Cantonese,2h6m,"[Action, Thriller, Crime]","$4,500,000.00 ",-
2617,3266,Man Bites Dog,72,7.6,"30,861","[(RÃ©my Belvaux, 63174, Director, Screenplay, Story), (AndrÃ© Bonzel, 63175, Director, Screenplay), (BenoÃ®t Poelvoorde, 47820, Director, Screenplay), (Vincent Tavier, 45774, Screenplay)]","[(BenoÃ®t Poelvoorde, 47820, Ben), (RÃ©my Belvaux, 63174, RÃ©my (journaliste)), (AndrÃ© Bonzel, 63175, AndrÃ© (camÃ©raman)), (Jacqueline Poelvoorde-Pappaert, 63242, Ben's mother), (Ã‰dith Le Merdy, 358432, Nurse)]",French,1h35m,"[Comedy, Crime, Drama, Horror]",BEF,"$205,569 "
2618,3267,El Mariachi,66,6.9,"55,665","[(Robert Rodriguez, 2294, Author, Director)]","[(Carlos Gallardo, 20498, El Mariachi), (Jaime de Hoyos, 57470, BigotÃ_n), (Peter Marquardt, 57471, Mauricio (Moco)), (Reinol Martinez, 1192733, Azul), (Ramiro Gomez, 1192734, Cantinero)]",Spanish,1h21m,"[Action, Crime, Thriller]","$220,000.00 ","$2,040,920.00 "
2619,3268,Stop! Or My Mom Will Shoot,46,4.1,"33,844","[(William Osborne, 57341, Screenplay), (William Davies, 21075, Screenplay), (Blake Snyder, 59954, Screenplay), (Roger Spottiswoode, 1724, Director)]","[(Sylvester Stallone, 16483, Sgt. Joe Bomowski), (Estelle Getty, 59956, Tutti Bomowski), (JoBeth Williams, 10080, Lt. Gwen Harper), (Roger Rees, 16407, Parnell), (Martin Ferrero, 4790, Paulie)]",English,1h27m,"[Action, Comedy]","$45,000,000 ","$70,611,210.00 "
2620,3269,Forever Young,60,6.3,"39,167","[(Steve Miner, 58712, Director), (J.J. Abrams, 15344, Screenplay)]","[(Mel Gibson, 2461, Capt. Daniel McCormick), (Jamie Lee Curtis, 8944, Claire Cooper), (Elijah Wood, 109, Nat Cooper), (Isabel Glasser, 64826, Helen), (George Wendt, 66606, Harry Finley)]",English,1h42m,"[Adventure, Fantasy, Drama, Science Fiction, Romance]",-,"$128,000,000.00 "
2621,3270,The Cutting Edge,66,6.9,"16,125","[(Tony Gilroy, 19242, Writer), (Paul Michael Glaser, 12988, Director)]","[(D. B. Sweeney, 61962, Doug Dorsey), (Moira Kelly, 20005, Kate Moseley), (Roy Dotrice, 4002, Anton Pamchenko), (Terry O'Quinn, 12646, Jack Moseley), (Dwier Brown, 23974, Hale Forrest)]",English,1h41m,"[Comedy, Drama, Romance]",-,"$25,105,517.00 "
